,date,amount,concept,origin,total
1874,2021-04-14,-39.98748728888538,Marineara,dummy,33887.98081749107
1875,2021-04-15,-33.570378966749985,Yums N Food,dummy,33854.41043852432
1876,2021-04-16,-1.9687963085599938,Public bus,dummy,33852.44164221576
1877,2021-04-17,-1.6442856140213877,Public bus,dummy,33850.79735660174
1878,2021-04-18,-12.82724770824615,The Hungry Harvest,dummy,33837.970108893496
1879,2021-04-18,-2.3204954078424516,Public train,dummy,33835.64961348566
1880,2021-04-19,-23.43088223489287,Yum Market,dummy,33812.21873125077
1881,2021-04-19,-12.0,Yum Popcorn Horizon,dummy,33800.21873125077
1882,2021-04-19,-1.4142009907494077,Public bus,dummy,33798.804530260015
1883,2021-04-20,-1.3562038635559102,Public train,dummy,33797.44832639646
1884,2021-04-20,-35.14403289387228,Fun Gas,dummy,33762.30429350259
1885,2021-04-21,-20.22215364723636,The Hungry Harvest,dummy,33742.08213985535
1886,2021-04-21,-1.6075921133674747,Public train,dummy,33740.474547741986
1887,2021-04-22,-2.067061616812711,Public train,dummy,33738.40748612517
1888,2021-04-23,-53.47591771442765,Yum Market,dummy,33684.93156841074
1889,2021-04-23,-2.193977071941296,Public train,dummy,33682.7375913388
1890,2021-04-24,-32.55109576750763,Marineara,dummy,33650.186495571295
1891,2021-04-24,-2.099733191587953,Public train,dummy,33648.08676237971
1892,2021-04-25,-1.1157227330530584,Public bus,dummy,33646.971039646654
1893,2021-04-26,-2.2247874043980063,Public train,dummy,33644.74625224226
1894,2021-04-26,-37.29931513907218,Marineara,dummy,33607.44693710319
1895,2021-04-27,-13.097973607759693,The Hungry Harvest,dummy,33594.34896349543
1896,2021-04-27,-24.605788812163485,Fun Gas,dummy,33569.743174683266
1897,2021-04-28,-1.486274597582887,Public train,dummy,33568.25690008568
1898,2021-04-28,-240.0,Electricity,dummy,33328.25690008568
1899,2021-04-28,-36.046129740543165,Yum Market,dummy,33292.21077034514
1900,2021-04-29,-1.6983325064209955,Public bus,dummy,33290.51243783872
1901,2021-05-01,0.0,netflix,dummy,33290.51243783872
1902,2021-05-01,-1.826745735339188,Public bus,dummy,33288.68569210338
1903,2021-05-01,0.0,secret payment,dummy,33288.68569210338
1904,2021-05-01,-899.8912,TRANSFER TO MR. HOUSE HOLDER,dummy,32388.794492103385
1905,2021-05-01,3456.0,Acme Corporation,dummy,35844.794492103385
1906,2021-05-01,-51.902413588933605,Marineara,dummy,35792.89207851445
1907,2021-05-02,-10.468896544633692,Bistro Captain,dummy,35782.42318196982
1908,2021-05-03,-66.55000000000003,Hulking Center,dummy,35715.873181969815
1909,2021-05-04,-1.5098840442715051,Public bus,dummy,35714.36329792554
1910,2021-05-05,0.0,Internet,dummy,35714.36329792554
1911,2021-05-05,-27.11379169455564,Marineara,dummy,35687.24950623098
1912,2021-05-06,-1.624993366050749,Public bus,dummy,35685.62451286493
1913,2021-05-07,-1.9739099863141987,Public train,dummy,35683.65060287862
1914,2021-05-09,-25.87133410257341,Roadside Petrol,dummy,35657.779268776045
1915,2021-05-09,-12.485738458246125,Deli Feast,dummy,35645.2935303178
1916,2021-05-09,-12.0,Cinemasi,dummy,35633.2935303178
1917,2021-05-09,-25.70210337496281,Marineara,dummy,35607.59142694284
1918,2021-05-09,-2.4690373752719528,Public bus,dummy,35605.122389567565
1919,2021-05-10,-18300.0,Opel Corsa,dummy,17105.122389567565
1920,2021-05-10,-1.644234266837006,Public bus,dummy,17103.478155300727
1921,2021-05-11,-8.440872194019715,Deli Feast,dummy,17095.037283106707
1922,2021-05-11,-38.71245303088388,Yum Market,dummy,17056.324830075824
1923,2021-05-12,-1.8823766033861289,Public train,dummy,17054.44245347244
1924,2021-05-12,-20.757000410341096,Bistro Captain,dummy,17033.6854530621
1925,2021-05-13,-1.8742960302450349,Public bus,dummy,17031.811157031854
1926,2021-05-14,-30.020458856928492,Yum Market,dummy,17001.790698174926
1927,2021-05-14,-25.168442152095615,Deli Feast,dummy,16976.62225602283
1928,2021-05-15,-2.0371934790968798,Public bus,dummy,16974.585062543734
1929,2021-05-16,-1.5178298098835659,Public train,dummy,16973.06723273385
1930,2021-05-18,-1.7792743304178142,Public bus,dummy,16971.287958403434
1931,2021-05-20,-2.007071987808888,Public train,dummy,16969.280886415625
1932,2021-05-21,-1.2109579865011688,Public train,dummy,16968.069928429122
1933,2021-05-21,-38.905395677561614,Yum Market,dummy,16929.16453275156
1934,2021-05-23,-1.2119682921947341,Public bus,dummy,16927.952564459367
1935,2021-05-23,-32.476649548685785,Roadside Petrol,dummy,16895.47591491068
1936,2021-05-23,-33.36429474321696,Marineara,dummy,16862.111620167463
1937,2021-05-24,-33.542545671557946,Marineara,dummy,16828.569074495907
1938,2021-05-24,-2.7102831261707463,Public bus,dummy,16825.858791369737
1939,2021-05-25,-2.3897801393447544,Public train,dummy,16823.469011230394
1940,2021-05-26,-1.692593054979818,Public train,dummy,16821.776418175414
1941,2021-05-26,-12.0,Yum Popcorn Horizon,dummy,16809.776418175414
1942,2021-05-27,-1.6785080009537194,Public bus,dummy,16808.09791017446
1943,2021-05-27,-14.376761807070759,Bistro Captain,dummy,16793.72114836739
1944,2021-05-27,-27.624547868547396,Yums N Food,dummy,16766.09660049884
1945,2021-05-28,-1.8283441318717424,Public train,dummy,16764.26825636697
1946,2021-05-28,-240.0,Electricity,dummy,16524.26825636697
1947,2021-05-29,-1.9383425575488076,Public bus,dummy,16522.329913809423
1948,2021-05-30,-21.35172357961508,Yums N Food,dummy,16500.97819022981
1949,2021-06-01,-49.87459672235285,Yums N Food,dummy,16451.103593507458
1950,2021-06-01,0.0,secret payment,dummy,16451.103593507458
1951,2021-06-01,0.0,netflix,dummy,16451.103593507458
1952,2021-06-01,3456.0,Acme Corporation,dummy,19907.103593507458
1953,2021-06-01,-899.8912,TRANSFER TO MR. HOUSE HOLDER,dummy,19007.212393507456
1954,2021-06-02,-2.1865504143574497,Public train,dummy,19005.0258430931
1955,2021-06-03,-38.90984710898881,Yums N Food,dummy,18966.11599598411
1956,2021-06-03,-66.55000000000003,Hulking Center,dummy,18899.56599598411
1957,2021-06-04,-1.9058481278799426,Public train,dummy,18897.66014785623
1958,2021-06-05,-25.833284610685666,Yum Market,dummy,18871.826863245544
1959,2021-06-05,0.0,Internet,dummy,18871.826863245544
1960,2021-06-06,-17.272452287168086,Bistro Captain,dummy,18854.554410958375
1961,2021-06-06,-41.40389009111085,Marineara,dummy,18813.150520867264
1962,2021-06-06,-1.990451155802791,Public train,dummy,18811.160069711463
1963,2021-06-07,-26.86280471882568,Deli Feast,dummy,18784.297264992638
1964,2021-06-07,-1.6147919425920767,Public bus,dummy,18782.682473050045
1965,2021-06-08,-38.76192240106688,Roadside Petrol,dummy,18743.920550648978
1966,2021-06-08,-2.3139890513058066,Public bus,dummy,18741.606561597673
1967,2021-06-09,-1.835298743421377,Public train,dummy,18739.77126285425
1968,2021-06-10,-179.21873654212231,Skyline Airways,dummy,18560.552526312127
1969,2021-06-10,-40.922609019571496,Cozy Hotel,dummy,18519.629917292557
1970,2021-06-10,-1.5629758936800127,Public train,dummy,18518.066941398876
1971,2021-06-11,-10.37198309606267,Bistro Captain,dummy,18507.694958302814
1972,2021-06-11,-47.46861536531348,Deluxe Hotel,dummy,18460.2263429375
1973,2021-06-11,-1.840660225362371,Public bus,dummy,18458.385682712138
1974,2021-06-12,-1.4673949879230652,Public bus,dummy,18456.918287724216
1975,2021-06-12,-67.3154489503625,Cozy Hotel,dummy,18389.602838773855
1976,2021-06-13,-12.0,Cinemasi,dummy,18377.602838773855
1977,2021-06-13,-35.22291788913995,Deluxe Hotel,dummy,18342.379920884716
1978,2021-06-13,-38.75239313451146,Yum Market,dummy,18303.627527750203
1979,2021-06-14,-2.1319380092912543,Public train,dummy,18301.495589740913
1980,2021-06-14,-27.39248986917851,King's Bliss Hotel,dummy,18274.103099871732
1981,2021-06-15,-21.277166974261586,The Hungry Harvest,dummy,18252.82593289747
1982,2021-06-15,-184.65917062150427,Oceanic Airlines,dummy,18068.166762275967
1983,2021-06-15,-42.93198191694597,Yum Market,dummy,18025.23478035902
1984,2021-06-16,-15.715217629092088,Deli Feast,dummy,18009.51956272993
1985,2021-06-16,-12.0,Cinemasi,dummy,17997.51956272993
1986,2021-06-17,-1.5235486228079973,Public bus,dummy,17995.99601410712
1987,2021-06-17,-37.26288296167066,Yum Market,dummy,17958.73313114545
1988,2021-06-18,-1.7678013278145936,Public train,dummy,17956.965329817638
1989,2021-06-20,-46.905891432911446,Yums N Food,dummy,17910.059438384727
1990,2021-06-21,-1.7381104751952432,Public bus,dummy,17908.321327909533
1991,2021-06-22,-2.7209109122932063,Public train,dummy,17905.60041699724
1992,2021-06-23,-24.537978032922783,Bistro Captain,dummy,17881.062438964316
1993,2021-06-23,-3.006706865561587,Public bus,dummy,17878.055732098754
1994,2021-06-24,-1.6089399252452095,Public train,dummy,17876.44679217351
1995,2021-06-25,-43.836044106184005,Yums N Food,dummy,17832.610748067324
1996,2021-06-25,-2.024056550528554,Public train,dummy,17830.586691516794
1997,2021-06-26,-0.9287961679160579,Public train,dummy,17829.65789534888
1998,2021-06-26,-30.586887727068454,Fun Gas,dummy,17799.07100762181
1999,2021-06-27,-2.0207358640082815,Public bus,dummy,17797.050271757802
2000,2021-06-27,-48.743551298142734,Yums N Food,dummy,17748.30672045966
2001,2021-06-28,-240.0,Electricity,dummy,17508.30672045966
2002,2021-06-28,-0.6845510082785273,Public train,dummy,17507.62216945138
2003,2021-07-01,3456.0,Acme Corporation,dummy,20963.62216945138
2004,2021-07-01,-899.8912,TRANSFER TO MR. HOUSE HOLDER,dummy,20063.730969451382
2005,2021-07-01,0.0,secret payment,dummy,20063.730969451382
2006,2021-07-01,0.0,netflix,dummy,20063.730969451382
2007,2021-07-01,-2.109398074225937,Public bus,dummy,20061.621571377156
2008,2021-07-02,-51.97332905317238,Marineara,dummy,20009.648242323983
2009,2021-07-03,-66.55000000000003,Hulking Center,dummy,19943.098242323984
2010,2021-07-03,-26.11790255929534,The Hungry Harvest,dummy,19916.98033976469
2011,2021-07-04,-1.652980255884846,Public train,dummy,19915.327359508807
2012,2021-07-05,0.0,Internet,dummy,19915.327359508807
2013,2021-07-05,-1.5878144741732159,Public train,dummy,19913.739545034634
2014,2021-07-06,-1.8792690155215759,Public bus,dummy,19911.860276019113
2015,2021-07-07,-1.6244333172290488,Public bus,dummy,19910.235842701884
2016,2021-07-07,-32.614568342476154,Fun Gas,dummy,19877.621274359408
2017,2021-07-08,-2.064805696949944,Public bus,dummy,19875.556468662457
2018,2021-07-09,-33.96694620131014,Yum Market,dummy,19841.589522461145
2019,2021-07-09,-20.10057104452418,Deli Feast,dummy,19821.48895141662
2020,2021-07-09,-1.687029489283445,Public train,dummy,19819.801921927337
2021,2021-07-10,-2.886934219137534,Public bus,dummy,19816.914987708198
2022,2021-07-10,-19.88921466405083,The Hungry Harvest,dummy,19797.025773044148
2023,2021-07-11,-1.9387322817355948,Public bus,dummy,19795.087040762413
2024,2021-07-11,-52.75870583090375,Yums N Food,dummy,19742.32833493151
2025,2021-07-12,-13.941827744823165,Deli Feast,dummy,19728.386507186686
2026,2021-07-13,-18.21648721725896,The Hungry Harvest,dummy,19710.170019969428
2027,2021-07-14,-1.7986869834491852,Public train,dummy,19708.37133298598
2028,2021-07-15,-2.87776597441954,Public train,dummy,19705.49356701156
2029,2021-07-15,-39.350395118513646,Yums N Food,dummy,19666.143171893047
2030,2021-07-16,-1.138310821016288,Public train,dummy,19665.00486107203
2031,2021-07-16,-48.33585470803394,Yum Market,dummy,19616.669006363994
2032,2021-07-17,-1.4156172115021222,Public bus,dummy,19615.25338915249
2033,2021-07-17,-42.97200432974799,Yums N Food,dummy,19572.28138482274
2034,2021-07-18,-25.587420662757793,Yum Market,dummy,19546.693964159982
2035,2021-07-18,-1.5766069673425058,Public train,dummy,19545.11735719264
2036,2021-07-19,-1.7066002110923097,Public bus,dummy,19543.41075698155
2037,2021-07-19,-12.0,Cinemasi,dummy,19531.41075698155
2038,2021-07-19,-35.3252028665161,Yums N Food,dummy,19496.085554115034
2039,2021-07-20,-16.996636033935893,Bistro Captain,dummy,19479.0889180811
2040,2021-07-21,-1.5622619204723616,Public bus,dummy,19477.526656160626
2041,2021-07-22,-1.424132925342197,Public bus,dummy,19476.102523235284
2042,2021-07-23,-2.1907249080596536,Public bus,dummy,19473.911798327223
2043,2021-07-26,-29.931971831882112,Fun Gas,dummy,19443.97982649534
2044,2021-07-27,-2.132913800262024,Public train,dummy,19441.846912695077
2045,2021-07-28,-240.0,Electricity,dummy,19201.846912695077
2046,2021-07-28,-12.0,Cinemasi,dummy,19189.846912695077
2047,2021-07-29,-2.0813091353650273,Public bus,dummy,19187.76560355971
2048,2021-07-29,-39.187273172209444,Yums N Food,dummy,19148.5783303875
2049,2021-07-30,-25.409812702646104,Yums N Food,dummy,19123.168517684855
2050,2021-08-01,-12.0,Yum Popcorn Horizon,dummy,19111.168517684855
2051,2021-08-01,-2.491143912191001,Public train,dummy,19108.677373772665
2052,2021-08-01,3456.0,Acme Corporation,dummy,22564.677373772665
2053,2021-08-01,0.0,secret payment,dummy,22564.677373772665
2054,2021-08-01,-899.8912,TRANSFER TO MR. HOUSE HOLDER,dummy,21664.786173772663
2055,2021-08-01,0.0,netflix,dummy,21664.786173772663
2056,2021-08-01,-16.696920812430058,The Hungry Harvest,dummy,21648.089252960235
2057,2021-08-03,-2.3989739586268626,Public bus,dummy,21645.690279001607
2058,2021-08-03,-56.338328265411775,Yum Market,dummy,21589.351950736196
2059,2021-08-03,-6.454551190881826,Fun Gas,dummy,21582.897399545316
2060,2021-08-03,-66.55000000000003,Hulking Center,dummy,21516.347399545317
2061,2021-08-04,-2.5660752412948056,Public bus,dummy,21513.781324304022
2062,2021-08-04,-19.58224664812258,Deli Feast,dummy,21494.1990776559
2063,2021-08-05,0.0,Internet,dummy,21494.1990776559
2064,2021-08-05,-2.8012558580885245,Public bus,dummy,21491.39782179781
2065,2021-08-05,-36.492596800328805,Yums N Food,dummy,21454.90522499748
2066,2021-08-06,-12.252526696254076,Bistro Captain,dummy,21442.652698301226
2067,2021-08-06,-31.824998952998655,Fun Gas,dummy,21410.82769934823
2068,2021-08-07,-56.66473450478868,Marineara,dummy,21354.16296484344
2069,2021-08-07,-1.0750257554741052,Public train,dummy,21353.087939087964
2070,2021-08-08,-2.081843280821915,Public train,dummy,21351.00609580714
2071,2021-08-09,-2.6866203302354474,Public train,dummy,21348.319475476907
2072,2021-08-09,-20.920603128580403,Deli Feast,dummy,21327.398872348327
2073,2021-08-10,-2.007755959360514,Public train,dummy,21325.391116388968
2074,2021-08-10,-53.504779090372885,Yums N Food,dummy,21271.886337298594
2075,2021-08-10,-18.900961161896777,The Hungry Harvest,dummy,21252.985376136698
2076,2021-08-11,-2.3966189210451123,Public train,dummy,21250.588757215653
2077,2021-08-13,-2.2502913040322636,Public train,dummy,21248.33846591162
2078,2021-08-14,-3.0329828208857177,Public bus,dummy,21245.305483090735
2079,2021-08-15,-2.4576324661587403,Public train,dummy,21242.847850624577
2080,2021-08-16,-1.5541402823101582,Public train,dummy,21241.293710342266
2081,2021-08-18,-2.373896313509457,Public bus,dummy,21238.919814028755
2082,2021-08-20,-53.155860847427995,Marineara,dummy,21185.763953181326
2083,2021-08-21,-2.12042627539967,Public bus,dummy,21183.643526905926
2084,2021-08-22,-49.90430667755156,Yums N Food,dummy,21133.739220228374
2085,2021-08-22,-2.172259390472863,Public train,dummy,21131.5669608379
2086,2021-08-23,-2.860419095968245,Public train,dummy,21128.706541741933
2087,2021-08-24,-12.0,Cinemasi,dummy,21116.706541741933
2088,2021-08-25,-1.4884625710285353,Public train,dummy,21115.218079170903
2089,2021-08-25,-42.127477256308374,Marineara,dummy,21073.090601914595
2090,2021-08-26,-26.69387823133573,Yums N Food,dummy,21046.396723683258
2091,2021-08-26,-23.88771479694502,Bistro Captain,dummy,21022.509008886314
2092,2021-08-28,-240.0,Electricity,dummy,20782.509008886314
2093,2021-08-28,-2.3843096943320194,Public train,dummy,20780.124699191983
2094,2021-08-29,-32.41155503902505,Marineara,dummy,20747.71314415296
2095,2021-08-30,-1.573557630879729,Public bus,dummy,20746.13958652208
2096,2021-08-30,-43.081214579158605,Marineara,dummy,20703.058371942923
2097,2021-09-01,0.0,secret payment,dummy,20703.058371942923
2098,2021-09-01,0.0,netflix,dummy,20703.058371942923
2099,2021-09-01,-14.015690746895087,The Hungry Harvest,dummy,20689.042681196028
2100,2021-09-01,-899.8912,TRANSFER TO MR. HOUSE HOLDER,dummy,19789.15148119603
2101,2021-09-01,3456.0,Acme Corporation,dummy,23245.15148119603
2102,2021-09-01,-33.92039073838348,Yum Market,dummy,23211.231090457648
2103,2021-09-03,-66.55000000000003,Hulking Center,dummy,23144.68109045765
2104,2021-09-03,-26.42208325647102,Fun Gas,dummy,23118.259007201177
2105,2021-09-05,0.0,Internet,dummy,23118.259007201177
2106,2021-09-06,-24.45098078555858,Roadside Petrol,dummy,23093.80802641562
2107,2021-09-07,-19.423797039091408,The Hungry Harvest,dummy,23074.384229376526
2108,2021-09-07,-2.2047633783830114,Public train,dummy,23072.179465998142
2109,2021-09-07,-55.586517912684656,Yums N Food,dummy,23016.592948085457
2110,2021-09-08,-2.021124784563087,Public train,dummy,23014.571823300896
2111,2021-09-09,-2.536287764492638,Public bus,dummy,23012.035535536404
2112,2021-09-09,-40.074788784469455,Yums N Food,dummy,22971.960746751934
2113,2021-09-10,-1.6600228137547732,Public bus,dummy,22970.30072393818
2114,2021-09-11,-1.452640434238389,Public train,dummy,22968.84808350394
2115,2021-09-12,-3.511932989288144,Public train,dummy,22965.336150514653
2116,2021-09-12,-24.653758017618316,Marineara,dummy,22940.682392497034
2117,2021-09-13,-30.346839891467823,Yum Market,dummy,22910.335552605567
2118,2021-09-13,-13.153762376236733,The Hungry Harvest,dummy,22897.18179022933
2119,2021-09-13,-1.5664766023060537,Public train,dummy,22895.615313627022
2120,2021-09-14,-2.1252805347676067,Public bus,dummy,22893.490033092254
2121,2021-09-15,-35.51439824146794,Marineara,dummy,22857.975634850787
2122,2021-09-15,-2.427494004118604,Public bus,dummy,22855.54814084667
2123,2021-09-16,-1.7998552160429764,Public train,dummy,22853.748285630627
2124,2021-09-17,-42.70920109847714,Yums N Food,dummy,22811.03908453215
2125,2021-09-18,-2.035583953221654,Public bus,dummy,22809.00350057893
2126,2021-09-18,-12.449022947461625,Bistro Captain,dummy,22796.554477631467
2127,2021-09-18,-12.310105059060753,Yum Market,dummy,22784.244372572408
2128,2021-09-19,-2.4814121312701434,Public train,dummy,22781.762960441138
2129,2021-09-20,-23.664885792522647,Bistro Captain,dummy,22758.098074648617
2130,2021-09-20,-2.411184966163219,Public train,dummy,22755.686889682453
2131,2021-09-21,-12.0,Yum Popcorn Horizon,dummy,22743.686889682453
